y_name,0
value,0.7779482369461639
overall,0.7614360327414276
skill,0.7172065824164703
attacking,0.6740868657190361
mentality,0.6728151674345091
contract_length,0.632158495975935
defending,0.5064332474648533
height,0.19841999739342472
weight,0.1255012187641073
